timestamp,open,high,low,close,volume
2024-10-07 18:15:00,2640.67,2646.52,2640.49,2645.88,1905
2024-10-07 18:30:00,2645.88,2649.68,2645.53,2649.06,1322
2024-10-07 18:45:00,2649.06,2649.92,2645.33,2645.52,1230
2024-10-07 19:00:00,2645.52,2646.62,2643.78,2643.97,1097
2024-10-07 19:15:00,2644.0,2645.03,2642.46,2643.27,1177
2024-10-07 19:30:00,2643.22,2644.96,2642.97,2643.81,1580
2024-10-07 19:45:00,2643.79,2646.84,2643.76,2646.66,1073
2024-10-07 20:00:00,2646.66,2647.04,2644.97,2646.55,745
2024-10-07 20:15:00,2646.55,2646.81,2644.04,2645.92,1102
2024-10-07 20:30:00,2645.91,2648.43,2645.91,2648.38,905
2024-10-07 20:45:00,2648.35,2648.61,2647.35,2647.81,1033
2024-10-07 21:00:00,2647.82,2647.96,2645.27,2645.41,992
2024-10-07 21:15:00,2645.4,2646.04,2644.67,2644.87,1050
2024-10-07 21:30:00,2644.82,2646.64,2640.63,2640.82,1351
2024-10-07 21:45:00,2640.79,2641.69,2639.5,2640.7,1557
2024-10-07 22:00:00,2640.7,2642.38,2640.23,2642.07,1251
2024-10-07 22:15:00,2642.07,2643.96,2641.86,2643.61,892
2024-10-07 22:30:00,2643.63,2643.92,2642.39,2643.46,742
2024-10-07 22:45:00,2643.46,2644.54,2642.7,2643.1,937
2024-10-07 23:00:00,2643.05,2643.52,2642.5,2642.76,407
2024-10-07 23:15:00,2642.76,2642.86,2641.6,2642.6,238
2024-10-07 23:30:00,2642.6,2642.83,2642.15,2642.81,298
2024-10-07 23:45:00,2642.81,2643.0,2642.44,2642.44,347
2024-10-08 01:00:00,2641.89,2642.66,2641.69,2642.64,103
2024-10-08 01:15:00,2642.65,2644.82,2642.37,2644.4,274
2024-10-08 01:30:00,2644.32,2648.91,2643.4,2643.71,616
2024-10-08 01:45:00,2643.54,2644.7,2642.92,2643.98,390
2024-10-08 02:00:00,2643.98,2644.49,2642.66,2643.86,462
2024-10-08 02:15:00,2643.86,2644.8,2643.5,2643.66,196
2024-10-08 02:30:00,2643.66,2644.3,2642.34,2642.37,532
2024-10-08 02:45:00,2642.39,2643.45,2642.27,2642.83,514
2024-10-08 03:00:00,2642.87,2644.02,2642.61,2643.32,774
2024-10-08 03:15:00,2643.32,2643.8,2642.25,2642.57,826
2024-10-08 03:30:00,2642.63,2644.97,2642.15,2644.66,612
2024-10-08 03:45:00,2644.63,2644.73,2642.77,2643.33,937
2024-10-08 04:00:00,2643.37,2643.66,2638.07,2640.99,3085
2024-10-08 04:15:00,2641.06,2642.15,2638.82,2640.66,2158
2024-10-08 04:30:00,2640.64,2641.17,2637.77,2640.46,2375
2024-10-08 04:45:00,2640.5,2647.73,2639.63,2647.12,1995
2024-10-08 05:00:00,2647.12,2648.08,2640.93,2640.94,2429
2024-10-08 05:15:00,2640.92,2642.41,2637.6,2638.03,2515
2024-10-08 05:30:00,2637.93,2638.48,2634.22,2635.34,3039
2024-10-08 05:45:00,2635.31,2638.24,2633.62,2635.56,2180
2024-10-08 06:00:00,2635.39,2640.71,2635.06,2640.18,1856
2024-10-08 06:15:00,2640.19,2643.41,2640.17,2641.57,2294
2024-10-08 06:30:00,2641.56,2645.13,2641.53,2644.89,1665
2024-10-08 06:45:00,2644.96,2645.54,2642.06,2642.8,1169
2024-10-08 07:00:00,2642.79,2643.62,2641.27,2642.43,924
2024-10-08 07:15:00,2642.43,2643.54,2642.04,2642.36,949
2024-10-08 07:30:00,2642.35,2643.4,2641.3,2642.0,796
2024-10-08 07:45:00,2642.02,2642.98,2641.26,2642.98,829
2024-10-08 08:00:00,2642.95,2643.77,2641.35,2643.12,1419
2024-10-08 08:15:00,2643.15,2644.55,2642.5,2642.67,1295
2024-10-08 08:30:00,2642.68,2646.16,2641.91,2645.69,2149
2024-10-08 08:45:00,2645.7,2645.74,2642.84,2644.86,1502
2024-10-08 09:00:00,2644.88,2646.34,2644.61,2645.31,1858
2024-10-08 09:15:00,2645.31,2645.31,2640.87,2640.87,2173
2024-10-08 09:30:00,2640.88,2642.01,2637.98,2638.18,2251
2024-10-08 09:45:00,2638.08,2638.64,2635.61,2636.27,2656
2024-10-08 10:00:00,2636.22,2637.9,2631.03,2636.82,2594
2024-10-08 10:15:00,2636.82,2638.01,2633.74,2634.7,1815
2024-10-08 10:30:00,2634.7,2638.38,2634.53,2634.67,1769
2024-10-08 10:45:00,2634.67,2636.18,2632.22,2633.84,2053
2024-10-08 11:00:00,2633.81,2635.48,2631.73,2632.33,2188
2024-10-08 11:15:00,2632.3,2635.72,2628.43,2635.49,2287
2024-10-08 11:30:00,2635.49,2640.17,2635.49,2638.27,1675
2024-10-08 11:45:00,2638.29,2639.04,2636.84,2637.78,1764
2024-10-08 12:00:00,2637.79,2638.99,2635.64,2636.22,1667
2024-10-08 12:15:00,2636.25,2638.75,2636.22,2637.48,1510
2024-10-08 12:30:00,2637.49,2640.11,2637.06,2639.19,1231
2024-10-08 12:45:00,2639.19,2641.89,2638.96,2641.27,1021
2024-10-08 13:00:00,2641.25,2641.86,2639.68,2641.44,1246
2024-10-08 13:15:00,2641.44,2641.91,2640.36,2640.86,861
2024-10-08 13:30:00,2640.86,2644.23,2640.66,2641.79,1753
2024-10-08 13:45:00,2641.73,2647.27,2641.33,2646.14,2039
2024-10-08 14:00:00,2646.13,2648.54,2646.12,2646.25,1631
2024-10-08 14:15:00,2646.25,2650.5,2646.13,2648.32,1872
2024-10-08 14:30:00,2648.32,2651.48,2648.05,2650.12,988
2024-10-08 14:45:00,2650.12,2651.76,2650.12,2650.62,1380
2024-10-08 15:00:00,2650.62,2652.23,2648.44,2652.03,2361
2024-10-08 15:15:00,2652.03,2652.9,2648.26,2648.69,1749
2024-10-08 15:30:00,2648.67,2649.46,2639.52,2646.42,2382
2024-10-08 15:45:00,2646.43,2648.96,2644.78,2645.76,2516
2024-10-08 16:00:00,2645.7,2647.4,2641.03,2642.81,2971
2024-10-08 16:15:00,2642.81,2642.81,2636.59,2639.14,3222
2024-10-08 16:30:00,2639.0,2641.44,2636.52,2639.79,3563
2024-10-08 16:45:00,2639.79,2641.59,2636.78,2639.51,3148
2024-10-08 17:00:00,2639.55,2640.26,2633.39,2633.97,3342
2024-10-08 17:15:00,2634.02,2635.93,2626.01,2627.69,3491
2024-10-08 17:30:00,2627.54,2627.97,2619.72,2624.9,3670
2024-10-08 17:45:00,2624.91,2625.44,2620.16,2620.77,2891
2024-10-08 18:00:00,2620.88,2620.95,2610.91,2612.21,3289
2024-10-08 18:15:00,2612.23,2615.72,2609.26,2609.37,3071
2024-10-08 18:30:00,2609.36,2610.89,2604.61,2610.05,2584
2024-10-08 18:45:00,2610.02,2615.26,2609.15,2612.79,2418
2024-10-08 19:00:00,2612.79,2615.88,2611.34,2615.22,1626
2024-10-08 19:15:00,2615.27,2616.06,2613.05,2613.35,1378
2024-10-08 19:30:00,2613.41,2613.98,2609.9,2610.74,1399
2024-10-08 19:45:00,2610.74,2611.14,2606.54,2608.83,2013
2024-10-08 20:00:00,2608.83,2616.11,2605.41,2612.93,2226
2024-10-08 20:15:00,2612.93,2617.99,2612.52,2616.25,1760
2024-10-08 20:30:00,2616.17,2617.14,2613.78,2616.03,1133
2024-10-08 20:45:00,2616.03,2616.82,2613.96,2614.34,1279
2024-10-08 21:00:00,2614.35,2616.15,2613.73,2614.6,1392
2024-10-08 21:15:00,2614.6,2615.99,2614.46,2615.55,1001
2024-10-08 21:30:00,2615.6,2616.85,2614.47,2615.16,946
2024-10-08 21:45:00,2615.16,2616.53,2614.9,2615.57,904
2024-10-08 22:00:00,2615.57,2617.72,2615.22,2617.62,822
2024-10-08 22:15:00,2617.56,2617.82,2614.77,2615.27,410
2024-10-08 22:30:00,2615.28,2618.26,2615.25,2618.18,589
2024-10-08 22:45:00,2618.1,2623.47,2618.1,2622.8,1648
2024-10-08 23:00:00,2622.84,2623.02,2620.86,2622.37,627
2024-10-08 23:15:00,2622.36,2622.96,2621.72,2622.85,320
2024-10-08 23:30:00,2622.85,2622.85,2618.75,2619.98,432
2024-10-08 23:45:00,2620.08,2621.96,2619.76,2621.76,299
2024-10-09 01:00:00,2621.78,2621.78,2620.88,2620.92,93
2024-10-09 01:15:00,2620.98,2621.48,2620.41,2621.29,246
2024-10-09 01:30:00,2621.29,2622.08,2621.15,2621.18,135
2024-10-09 01:45:00,2621.08,2621.91,2620.99,2621.78,91
2024-10-09 02:00:00,2621.88,2623.15,2621.01,2622.45,468
2024-10-09 02:15:00,2622.45,2623.64,2622.16,2622.99,561
2024-10-09 02:30:00,2623.01,2623.15,2621.8,2622.56,491
2024-10-09 02:45:00,2622.48,2623.03,2621.76,2621.82,300
2024-10-09 03:00:00,2621.82,2623.07,2621.35,2622.49,1070
2024-10-09 03:15:00,2622.48,2622.84,2621.85,2622.6,412
2024-10-09 03:30:00,2622.59,2622.6,2621.53,2621.54,653
2024-10-09 03:45:00,2621.42,2622.58,2620.88,2621.06,954
2024-10-09 04:00:00,2621.01,2622.29,2619.82,2620.12,1964
2024-10-09 04:15:00,2620.12,2624.09,2619.74,2620.47,1887
2024-10-09 04:30:00,2620.53,2621.98,2618.23,2621.66,1999
2024-10-09 04:45:00,2621.64,2622.93,2619.73,2619.87,1594
2024-10-09 05:00:00,2619.84,2619.85,2616.74,2619.57,2291
2024-10-09 05:15:00,2619.56,2619.69,2617.92,2618.09,1277
2024-10-09 05:30:00,2618.09,2619.42,2616.94,2619.42,1242
2024-10-09 05:45:00,2619.44,2620.22,2618.06,2618.27,1694
2024-10-09 06:00:00,2618.26,2618.81,2615.52,2615.76,1824
2024-10-09 06:15:00,2615.78,2618.03,2615.03,2617.92,1511
2024-10-09 06:30:00,2618.1,2618.1,2614.73,2615.94,931
2024-10-09 06:45:00,2615.95,2617.16,2615.44,2616.94,1054
2024-10-09 07:00:00,2616.94,2618.43,2615.77,2616.68,553
2024-10-09 07:15:00,2616.7,2617.63,2616.21,2616.95,600
2024-10-09 07:30:00,2616.97,2617.5,2616.49,2616.73,325
2024-10-09 07:45:00,2616.73,2616.83,2615.36,2615.83,390
2024-10-09 08:00:00,2615.82,2620.74,2615.53,2620.5,2254
2024-10-09 08:15:00,2620.42,2621.86,2619.33,2621.54,1476
2024-10-09 08:30:00,2621.64,2624.15,2620.8,2620.84,2372
2024-10-09 08:45:00,2620.89,2621.9,2619.37,2619.53,1558
2024-10-09 09:00:00,2619.46,2619.5,2616.06,2616.49,1512
2024-10-09 09:15:00,2616.48,2617.28,2613.41,2615.8,2340
2024-10-09 09:30:00,2615.85,2616.91,2611.85,2612.2,2173
2024-10-09 09:45:00,2612.2,2612.96,2610.5,2612.58,1801
2024-10-09 10:00:00,2612.56,2612.56,2609.07,2611.7,1926
2024-10-09 10:15:00,2611.7,2615.47,2611.7,2614.87,1455
2024-10-09 10:30:00,2614.75,2614.96,2611.99,2612.18,940
2024-10-09 10:45:00,2612.1,2614.2,2610.7,2611.54,1535
2024-10-09 11:00:00,2611.56,2614.76,2610.37,2613.5,1449
2024-10-09 11:15:00,2613.5,2615.12,2612.17,2615.05,1136
2024-10-09 11:30:00,2615.02,2617.23,2615.0,2615.56,1696
2024-10-09 11:45:00,2615.46,2616.93,2613.98,2616.13,1652
2024-10-09 12:00:00,2616.15,2617.3,2615.38,2616.8,928
2024-10-09 12:15:00,2616.71,2618.47,2615.96,2616.86,1368
2024-10-09 12:30:00,2616.86,2618.28,2615.13,2615.24,1409
2024-10-09 12:45:00,2615.06,2617.98,2614.57,2617.91,1480
2024-10-09 13:00:00,2617.92,2618.19,2616.36,2617.03,1244
2024-10-09 13:15:00,2617.04,2617.44,2615.92,2616.28,886
2024-10-09 13:30:00,2616.28,2619.93,2616.04,2619.28,1228
2024-10-09 13:45:00,2619.28,2621.35,2618.36,2620.94,1476
2024-10-09 14:00:00,2620.94,2622.08,2619.09,2620.79,1228
2024-10-09 14:15:00,2620.79,2622.29,2620.26,2621.06,1355
2024-10-09 14:30:00,2621.02,2621.02,2618.01,2618.01,1450
2024-10-09 14:45:00,2617.98,2619.36,2616.83,2618.87,1785
2024-10-09 15:00:00,2618.9,2622.16,2618.87,2621.34,1834
2024-10-09 15:15:00,2621.39,2622.18,2617.53,2617.77,2354
2024-10-09 15:30:00,2617.82,2619.04,2615.3,2617.3,2146
2024-10-09 15:45:00,2617.19,2618.84,2616.2,2618.74,2006
2024-10-09 16:00:00,2618.76,2620.6,2614.86,2615.64,2873
2024-10-09 16:15:00,2615.65,2616.09,2609.84,2610.01,2967
2024-10-09 16:30:00,2609.94,2613.02,2606.74,2609.38,3170
2024-10-09 16:45:00,2609.38,2612.15,2608.21,2609.56,3241
2024-10-09 17:00:00,2609.56,2611.47,2608.01,2608.09,2910
2024-10-09 17:15:00,2608.1,2610.52,2607.09,2607.79,2907
2024-10-09 17:30:00,2607.8,2608.94,2605.21,2607.28,3005
2024-10-09 17:45:00,2607.31,2611.79,2606.18,2609.72,2785
2024-10-09 18:00:00,2609.7,2616.16,2609.31,2615.7,2754
2024-10-09 18:15:00,2615.72,2617.74,2611.82,2612.41,2512
2024-10-09 18:30:00,2612.48,2615.74,2612.23,2614.28,1867
2024-10-09 18:45:00,2614.28,2615.0,2612.63,2614.64,1359
2024-10-09 19:00:00,2614.64,2615.69,2613.49,2615.22,1240
2024-10-09 19:15:00,2615.25,2615.3,2610.64,2611.01,1740
2024-10-09 19:30:00,2610.85,2610.85,2607.69,2609.25,1622
2024-10-09 19:45:00,2609.27,2609.77,2607.67,2608.56,1256
2024-10-09 20:00:00,2608.64,2608.64,2606.37,2607.5,1150
2024-10-09 20:15:00,2607.47,2608.46,2606.52,2607.32,1038
2024-10-09 20:30:00,2607.31,2608.65,2606.44,2608.59,1144
2024-10-09 20:45:00,2608.64,2609.8,2606.64,2609.51,1048
2024-10-09 21:00:00,2609.7,2610.88,2608.79,2609.57,887
2024-10-09 21:15:00,2609.57,2609.86,2605.01,2607.81,1167
2024-10-09 21:30:00,2607.67,2608.74,2606.38,2606.78,760
2024-10-09 21:45:00,2606.79,2607.94,2606.03,2606.18,803
2024-10-09 22:00:00,2606.19,2608.95,2606.14,2608.8,658
2024-10-09 22:15:00,2608.8,2609.24,2607.61,2607.75,548
2024-10-09 22:30:00,2607.78,2610.02,2607.52,2608.41,865
2024-10-09 22:45:00,2608.45,2609.51,2607.84,2609.03,589
2024-10-09 23:00:00,2609.08,2609.28,2607.72,2607.75,447
2024-10-09 23:15:00,2607.75,2607.85,2606.74,2607.48,306
2024-10-09 23:30:00,2607.48,2608.03,2607.15,2607.57,280
2024-10-09 23:45:00,2607.57,2608.43,2607.42,2607.49,339
2024-10-10 01:00:00,2607.37,2608.37,2607.3,2607.77,267
2024-10-10 01:15:00,2607.76,2608.31,2607.33,2608.11,323
2024-10-10 01:30:00,2608.11,2608.15,2607.7,2607.98,151
2024-10-10 01:45:00,2607.86,2608.79,2607.85,2608.73,153
2024-10-10 02:00:00,2608.73,2609.02,2608.11,2608.83,175
2024-10-10 02:15:00,2608.83,2609.24,2608.76,2609.2,280
2024-10-10 02:30:00,2609.23,2609.24,2607.75,2608.55,313
2024-10-10 02:45:00,2608.6,2608.83,2608.02,2608.26,548
2024-10-10 03:00:00,2608.32,2608.61,2606.32,2606.71,1346
2024-10-10 03:15:00,2606.71,2608.78,2605.8,2608.78,861
2024-10-10 03:30:00,2608.78,2609.97,2608.6,2609.92,999
2024-10-10 03:45:00,2609.89,2610.03,2608.95,2609.17,561
2024-10-10 04:00:00,2609.14,2610.46,2608.79,2609.36,1405
2024-10-10 04:15:00,2609.33,2610.89,2608.65,2610.6,1776
2024-10-10 04:30:00,2610.61,2612.38,2606.74,2611.24,2499
2024-10-10 04:45:00,2611.02,2611.31,2608.59,2609.0,1907
2024-10-10 05:00:00,2608.94,2610.48,2608.15,2608.33,1495
2024-10-10 05:15:00,2608.32,2610.79,2607.83,2610.78,1323
2024-10-10 05:30:00,2610.78,2614.05,2610.78,2613.95,2166
2024-10-10 05:45:00,2613.94,2615.54,2613.43,2615.13,1977
2024-10-10 06:00:00,2615.13,2616.74,2614.73,2614.86,2184
2024-10-10 06:15:00,2614.86,2616.32,2614.43,2614.44,1858
2024-10-10 06:30:00,2614.44,2614.69,2611.77,2611.82,933
2024-10-10 06:45:00,2611.79,2612.51,2611.28,2611.67,1130
2024-10-10 07:00:00,2611.66,2613.17,2611.46,2612.95,881
2024-10-10 07:15:00,2612.94,2613.28,2612.43,2612.64,723
2024-10-10 07:30:00,2612.64,2614.36,2611.9,2614.16,1027
2024-10-10 07:45:00,2614.16,2614.55,2613.56,2613.77,574
2024-10-10 08:00:00,2613.85,2614.93,2613.41,2613.87,1157
2024-10-10 08:15:00,2613.87,2613.9,2612.34,2613.14,979
2024-10-10 08:30:00,2613.17,2615.13,2612.69,2614.94,1883
2024-10-10 08:45:00,2614.94,2615.34,2612.63,2613.3,1892
2024-10-10 09:00:00,2613.27,2615.28,2612.81,2614.98,1643
2024-10-10 09:15:00,2614.98,2616.28,2613.99,2615.68,1251
2024-10-10 09:30:00,2615.68,2615.76,2611.34,2611.7,1275
2024-10-10 09:45:00,2611.68,2612.58,2610.5,2612.34,1637
2024-10-10 10:00:00,2612.37,2613.17,2610.46,2610.83,1744
2024-10-10 10:15:00,2610.81,2614.26,2610.12,2613.87,1996
2024-10-10 10:30:00,2613.93,2616.87,2613.74,2615.62,2052
2024-10-10 10:45:00,2615.62,2616.88,2614.93,2616.54,1580
2024-10-10 11:00:00,2616.56,2616.61,2613.39,2616.05,1753
2024-10-10 11:15:00,2616.07,2617.2,2615.03,2615.51,1525
2024-10-10 11:30:00,2615.51,2616.26,2614.68,2615.56,945
2024-10-10 11:45:00,2615.57,2615.95,2614.35,2615.35,1195
2024-10-10 12:00:00,2615.36,2615.5,2614.2,2615.1,865
2024-10-10 12:15:00,2615.1,2617.48,2614.28,2616.71,876
2024-10-10 12:30:00,2616.69,2618.34,2616.27,2616.31,1448
2024-10-10 12:45:00,2616.32,2617.1,2615.66,2617.06,1134
2024-10-10 13:00:00,2617.06,2617.42,2615.76,2616.67,893
2024-10-10 13:15:00,2616.65,2617.35,2615.45,2615.88,1035
2024-10-10 13:30:00,2615.86,2618.08,2615.83,2617.91,900
2024-10-10 13:45:00,2617.91,2618.33,2616.82,2617.84,1282
2024-10-10 14:00:00,2617.76,2618.74,2616.3,2617.38,1288
2024-10-10 14:15:00,2617.34,2617.61,2613.2,2614.05,1397
2024-10-10 14:30:00,2614.05,2614.14,2611.16,2612.44,1681
2024-10-10 14:45:00,2612.44,2613.12,2611.68,2612.9,1377
2024-10-10 15:00:00,2612.93,2615.03,2612.7,2613.99,1695
2024-10-10 15:15:00,2613.99,2615.21,2612.08,2612.08,1719
2024-10-10 15:30:00,2612.09,2624.34,2603.34,2620.9,3964
2024-10-10 15:45:00,2620.98,2627.13,2620.01,2624.88,3674
2024-10-10 16:00:00,2624.9,2627.57,2619.53,2619.92,3536
2024-10-10 16:15:00,2619.94,2620.42,2617.19,2617.46,3262
2024-10-10 16:30:00,2617.48,2623.06,2615.57,2617.1,3266
2024-10-10 16:45:00,2617.05,2627.74,2617.05,2626.59,3377
2024-10-10 17:00:00,2626.68,2629.6,2623.85,2626.52,2951
2024-10-10 17:15:00,2626.42,2629.52,2622.9,2624.19,2746
2024-10-10 17:30:00,2624.18,2626.06,2622.94,2625.53,2884
2024-10-10 17:45:00,2625.54,2626.27,2622.68,2625.31,2967
2024-10-10 18:00:00,2625.3,2625.95,2622.08,2624.58,2923
2024-10-10 18:15:00,2624.53,2626.06,2620.96,2624.34,2332
2024-10-10 18:30:00,2624.33,2624.42,2618.74,2620.42,1953
2024-10-10 18:45:00,2620.52,2623.64,2620.43,2623.49,1699
2024-10-10 19:00:00,2623.53,2628.24,2623.44,2628.24,1850
2024-10-10 19:15:00,2628.19,2628.98,2626.29,2627.2,1484
2024-10-10 19:30:00,2627.2,2628.5,2623.75,2624.0,1499
2024-10-10 19:45:00,2624.0,2624.31,2618.65,2619.2,2260
2024-10-10 20:00:00,2619.2,2619.96,2616.36,2617.89,2178
2024-10-10 20:15:00,2617.91,2622.62,2617.26,2622.01,1743
2024-10-10 20:30:00,2622.01,2626.13,2622.01,2625.26,1504
2024-10-10 20:45:00,2625.26,2626.09,2623.21,2623.68,1616
2024-10-10 21:00:00,2623.67,2625.26,2623.4,2624.15,1187
2024-10-10 21:15:00,2624.16,2626.06,2623.22,2625.04,1282
2024-10-10 21:30:00,2624.98,2628.84,2624.77,2628.39,1051
2024-10-10 21:45:00,2628.41,2628.99,2625.68,2626.33,1006
2024-10-10 22:00:00,2626.24,2630.24,2625.83,2629.72,1257
2024-10-10 22:15:00,2629.74,2630.84,2629.37,2630.61,747
2024-10-10 22:30:00,2630.61,2631.27,2628.55,2629.67,908
2024-10-10 22:45:00,2629.66,2629.81,2628.16,2629.05,775
2024-10-10 23:00:00,2629.01,2630.37,2629.01,2629.2,412
2024-10-10 23:15:00,2629.2,2630.56,2628.84,2630.09,387
2024-10-10 23:30:00,2630.11,2631.33,2628.64,2629.34,303
2024-10-10 23:45:00,2629.31,2629.98,2628.94,2629.94,305
2024-10-11 01:00:00,2628.3,2628.89,2627.95,2628.72,181
2024-10-11 01:15:00,2628.72,2628.93,2627.97,2628.0,231
2024-10-11 01:30:00,2628.0,2628.48,2627.99,2628.38,140
